"site_id","species","count","UTM.EW","UTM.NS","Precipitation","Elevation","Age.cat","Geology","Habitat","Stream","EnvHet","x","y","x_n","y_n"
16,"Casearia sylvestris",2,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Casearia sylvestris",0,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Casearia sylvestris",1,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Casearia sylvestris",1,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Casearia sylvestris",1,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Casearia sylvestris",0,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Casearia sylvestris",2,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Casearia sylvestris",1,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Casearia sylvestris",2,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Casearia sylvestris",1,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Casearia sylvestris",1,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Casearia sylvestris",1,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Casearia sylvestris",0,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Casearia sylvestris",0,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Casearia sylvestris",5,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Casearia sylvestris",0,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Casearia sylvestris",4,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Casearia sylvestris",0,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Casearia sylvestris",1,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Casearia sylvestris",3,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Casearia sylvestris",2,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Casearia sylvestris",1,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Casearia sylvestris",0,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Casearia sylvestris",3,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Casearia sylvestris",2,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Casearia sylvestris",2,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Casearia sylvestris",2,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Casearia sylvestris",0,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Casearia sylvestris",1,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Casearia sylvestris",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Casearia sylvestris",3,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Casearia sylvestris",0,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Casearia sylvestris",0,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Casearia sylvestris",1,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Casearia sylvestris",0,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Cassipourea guianensis",2,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Cassipourea guianensis",0,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Cassipourea guianensis",1,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Cassipourea guianensis",1,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Cassipourea guianensis",3,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Cassipourea guianensis",4,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Cassipourea guianensis",4,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Cassipourea guianensis",0,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Cassipourea guianensis",2,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Cassipourea guianensis",1,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Cassipourea guianensis",0,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Cassipourea guianensis",2,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Cassipourea guianensis",9,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Cassipourea guianensis",3,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Cassipourea guianensis",0,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Cassipourea guianensis",1,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Cassipourea guianensis",0,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Cassipourea guianensis",6,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Cassipourea guianensis",2,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Cassipourea guianensis",3,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Cassipourea guianensis",1,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Cassipourea guianensis",2,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Cassipourea guianensis",6,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Cassipourea guianensis",1,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Cassipourea guianensis",2,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Cassipourea guianensis",2,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Cassipourea guianensis",0,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Cassipourea guianensis",3,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Cassipourea guianensis",3,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Cassipourea guianensis",3,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Cassipourea guianensis",0,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Cassipourea guianensis",1,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Cassipourea guianensis",0,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Cassipourea guianensis",1,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Cassipourea guianensis",0,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Cassipourea guianensis",0,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Cassipourea guianensis",2,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Cassipourea guianensis",2,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Cassipourea guianensis",0,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Cassipourea guianensis",0,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Cassipourea guianensis",2,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Cassipourea guianensis",2,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Cassipourea guianensis",2,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Cassipourea guianensis",0,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Cassipourea guianensis",3,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Cassipourea guianensis",1,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Cassipourea guianensis",2,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Cassipourea guianensis",0,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Cassipourea guianensis",0,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Cassipourea guianensis",2,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Cavanillesia platanifolia",0,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Cavanillesia platanifolia",0,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Cavanillesia platanifolia",0,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Cavanillesia platanifolia",0,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Cavanillesia platanifolia",0,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Cavanillesia platanifolia",0,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Cavanillesia platanifolia",0,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Cavanillesia platanifolia",0,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Cavanillesia platanifolia",0,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Cavanillesia platanifolia",0,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Cavanillesia platanifolia",0,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Cavanillesia platanifolia",0,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Cavanillesia platanifolia",0,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Cavanillesia platanifolia",0,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Cavanillesia platanifolia",0,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Cavanillesia platanifolia",0,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Cavanillesia platanifolia",0,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
18,"Cavanillesia platanifolia",0,626053.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.6592,-79.8527509968375,9.15119781400391,4,3
19,"Cavanillesia platanifolia",0,626053.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8527480983919,9.15210213309126,4,2
20,"Cavanillesia platanifolia",0,626053.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8527451996478,9.15300645213267,4,1
21,"Cavanillesia platanifolia",0,626153.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.2688,-79.8518467977987,9.14938629492502,5,5
22,"Cavanillesia platanifolia",0,626153.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.2112,-79.8518438976531,9.15029061381477,5,4
23,"Cavanillesia platanifolia",0,626153.967,1011768.985,2530,120,"c3","Tb","Swamp","No",0.624,-79.8518409972086,9.15119493265859,5,3
24,"Cavanillesia platanifolia",0,626153.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4352,-79.8518380964652,9.15209925145649,5,2
25,"Cavanillesia platanifolia",1,626153.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0.608,-79.851835195423,9.15300357020846,5,1
26,"Cavanillesia platanifolia",3,626253.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.3648,-79.8509368030636,9.14938341187565,6,5
27,"Cavanillesia platanifolia",1,626253.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8509339006206,9.15028773047574,6,4
28,"Cavanillesia platanifolia",1,626253.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.3328,-79.8509309978785,9.15119204902989,6,3
29,"Cavanillesia platanifolia",0,626253.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0.6528,-79.8509280948373,9.15209636753811,6,2
30,"Cavanillesia platanifolia",1,626253.967,1011968.985,2530,120,"c3","Tb","Young","No",0.6144,-79.8509251914971,9.15300068600041,6,1
31,"Cavanillesia platanifolia",1,626353.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4928,-79.8500268086276,9.14938052654337,7,5
32,"Cavanillesia platanifolia",1,626353.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.7264,-79.8500239038872,9.15028484485356,7,4
33,"Cavanillesia platanifolia",1,626353.967,1011768.985,2530,120,"c2","Tb","OldHigh","No",0.0768,-79.8500209988476,9.15118916311781,7,3
34,"Cavanillesia platanifolia",1,626353.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8500180935086,9.15209348133613,7,2
35,"Cavanillesia platanifolia",1,626353.967,1011968.985,2530,120,"c3","Tb","Young","No",0.3328,-79.8500151878703,9.15299779950852,7,1
36,"Cavanillesia platanifolia",0,626453.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8491168144908,9.14937763892818,8,5
37,"Cavanillesia platanifolia",0,626453.967,1011668.985,2530,120,"c3","Tb","OldHigh","No",0.3648,-79.8491139074532,9.15028195694823,8,4
38,"Cavanillesia platanifolia",1,626453.967,1011768.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491110001159,9.15118627492235,8,3
39,"Cavanillesia platanifolia",1,626453.967,1011868.985,2530,120,"c3","Tb","OldHigh","No",0,-79.8491080924791,9.15209059285054,8,2
40,"Cavanillesia platanifolia",1,626453.967,1011968.985,2530,120,"c3","Tb","OldHigh","No",0.6208,-79.8491051845428,9.1529949107328,8,1
41,"Cavanillesia platanifolia",0,626553.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4032,-79.8482068206537,9.14937474903008,9,5
42,"Cavanillesia platanifolia",0,626553.967,1011668.985,2530,120,"c3","Tb","OldSlope","No",0.1472,-79.8482039113186,9.15027906675977,9,4
43,"Cavanillesia platanifolia",1,626553.967,1011768.985,2530,120,"c3","Tb","OldSlope","No",0.0768,-79.8482010016838,9.15118338444353,9,3
44,"Cavanillesia platanifolia",0,626553.967,1011868.985,2530,120,"c3","Tb","OldSlope","No",0.5568,-79.8481980917492,9.15208770208136,9,2
45,"Cavanillesia platanifolia",0,626553.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.3424,-79.8481951815149,9.15299201967325,9,1
46,"Cavanillesia platanifolia",0,626653.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8472968271163,9.14937185684906,10,5
47,"Cavanillesia platanifolia",2,626653.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0.3648,-79.8472939154839,9.15027617428817,10,4
48,"Cavanillesia platanifolia",1,626653.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0.4608,-79.8472910035516,9.15118049168134,10,3
49,"Cavanillesia platanifolia",0,626653.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.4992,-79.8472880913192,9.15208480902858,10,2
50,"Cavanillesia platanifolia",0,626653.967,1011968.985,2530,120,"c3","Tb","OldSlope","Yes",0.6368,-79.8472851787867,9.15298912632988,10,1
1,"Cecropia insignis",12,625753.967,1011568.985,2530,120,"c3","Tb","OldSlope","Yes",0.6272,-79.8554867797253,9.1493978042932,1,5
2,"Cecropia insignis",5,625753.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3936,-79.855483888769,9.15030212433934,1,4
3,"Cecropia insignis",7,625753.967,1011768.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554809975149,9.15120644433956,1,3
4,"Cecropia insignis",17,625753.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.8554781059628,9.15211076429386,1,2
5,"Cecropia insignis",21,625753.967,1011968.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8554752141129,9.15301508420223,1,1
6,"Cecropia insignis",4,625853.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.0768,-79.8545767837962,9.14939493037555,2,5
7,"Cecropia insignis",0,625853.967,1011668.985,2530,120,"c3","Tb","OldLow","Yes",0.3808,-79.8545738905426,9.15029925013294,2,4
8,"Cecropia insignis",7,625853.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.2112,-79.8545709969909,9.1512035698444,2,3
9,"Cecropia insignis",2,625853.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0,-79.854568103141,9.15210788950995,2,2
10,"Cecropia insignis",16,625853.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8545652089929,9.15301220912956,2,1
11,"Cecropia insignis",3,625953.967,1011568.985,2530,120,"c3","Tb","OldLow","No",0.4032,-79.8536667881653,9.14939205417497,3,5
12,"Cecropia insignis",2,625953.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536638926143,9.15029637364337,3,4
13,"Cecropia insignis",1,625953.967,1011768.985,2530,120,"c3","Tb","OldLow","Yes",0.6624,-79.853660996765,9.15120069306585,3,3
14,"Cecropia insignis",11,625953.967,1011868.985,2530,120,"c3","Tb","OldLow","No",0.1472,-79.8536581006173,9.15210501244241,3,2
15,"Cecropia insignis",24,625953.967,1011968.985,2530,120,"c3","Tb","OldLow","No",0,-79.8536552041712,9.15300933177304,3,1
16,"Cecropia insignis",2,626053.967,1011568.985,2530,120,"c3","Tb","OldSlope","No",0.4608,-79.8527567928327,9.14938917569145,4,5
17,"Cecropia insignis",3,626053.967,1011668.985,2530,120,"c3","Tb","OldLow","No",0,-79.8527538949844,9.15029349487065,4,4
